YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN
2021,6,28,0,32,23
2021,6,29,0,32.2,23
2021,6,30,0,33,23.8
2021,7,1,8,33,23.8
2021,7,2,-1,31.5,23.5
2021,7,3,79.5,27,23.8
2021,7,4,4.5,32,24
2021,7,5,56.8,29.5,23
2021,7,6,5.5,29.5,23
2021,7,7,25,33,23.6
2021,7,8,32,30.4,23
2021,7,9,11,31.3,23.5
2021,7,10,4,29.5,24.8
2021,7,11,10.5,31,24
2021,7,12,2,32,24.5
2021,7,13,24.5,29.5,22.7
2021,7,14,-1,30,23.2
2021,7,15,-1,30.6,23.8
2021,7,16,-1,30.4,22.5
2021,7,17,0,32,23.7
2021,7,18,-1,32.5,25
2021,7,19,-1,30.5,24
2021,7,20,0.5,30,23.8
2021,7,21,46.1,28,23
2021,7,22,24.9,26,23
2021,7,23,15.7,29,23
2021,7,24,1,29,23.5
2021,7,25,-1,30.5,25
2021,7,26,-1,31.3,24.5
2021,7,27,0.5,31,24.5
2021,7,28,-1,32,24
2021,7,29,0,30,24
2021,7,30,0,33,24
2021,7,31,0,32.5,27
2021,8,1,0,31.5,26
2021,8,2,-1,32,26
2021,8,3,-1,31.2,23
2021,8,4,-1,32,24.5
2021,8,5,-1,33,25
2021,8,6,-1,32,25
2021,8,7,0,33.5,24.8
2021,8,8,0,33,23
2021,8,9,7,31.5,23
2021,8,10,12.5,29.5,22.5
2021,8,11,-1,30,22.6
2021,8,12,0,31,25
2021,8,13,-1,30.2,24
2021,8,14,13.6,31,23
2021,8,15,-1,29,22
2021,8,16,0,30,24.5
2021,8,17,0.5,30.8,22
2021,8,18,-1,31,23
2021,8,19,22,32,23.5
2021,8,20,4,31,23
2021,8,21,3.5,30.5,22.8
2021,8,22,1,32,23
2021,8,23,2,30.5,24
2021,8,24,-1,30,22
2021,8,25,8,29,23.8
2021,8,26,25.7,27.5,23
2021,8,27,7.8,29.2,22.5
2021,8,28,13,31.1,25
2021,8,29,42,29,23
2021,8,30,37,30,23
2021,8,31,-1,29.5,22.5
2021,9,1,-1,30,21.5
2021,9,2,-1,29.6,23
2021,9,3,27.9,31,22
2021,9,4,31.5,31,23
2021,9,5,1.5,30.5,23
2021,9,6,25.5,31.5,23
2021,9,7,119.6,27,23.2
2021,9,8,166.8,26.4,20
2021,9,9,0,31,23.8
2021,9,10,3.2,31,22.8
2021,9,11,-1,29,23.8
2021,9,12,4,29.5,23.8
2021,9,13,0,31,22.8
2021,9,14,0,31,23
2021,9,15,-1,32,23
2021,9,16,28.6,30,22.5
2021,9,17,5.5,30.3,23.8
2021,9,18,56.5,31,23.5
2021,9,19,8.5,27,23.5
2021,9,20,9,30,23
2021,9,21,1,30,22.5
2021,9,22,12.5,29.6,22.8
2021,9,23,-1,32,24.2
2021,9,24,11.3,30.1,23.4
2021,9,25,2.5,31,24.4
2021,9,26,4.5,32,22.5
2021,9,27,19.7,29.5,22.5
2021,9,28,0,29.8,23.4
2021,9,29,96,29.4,21
2021,9,30,-1,29.8,23
2021,10,1,1,30.3,23.3
2021,10,2,4.5,30.2,24
2021,10,3,89.8,30.5,22
2021,10,4,60.5,28.5,22.5
2021,10,5,29.1,27.5,22
2021,10,6,3,30,21
2021,10,7,-1,31,23.5
2021,10,8,22,29.4,22.2
2021,10,9,0,31.3,23
2021,10,10,0,33,22
2021,10,11,1.5,30.6,22.5
2021,10,12,32.5,29,23
2021,10,13,22.9,30,22
2021,10,14,42.3,29,23.7
2021,10,15,13,28.8,23
2021,10,16,84.1,29,24
2021,10,17,100.5,29,23
2021,10,18,1.5,28,23
2021,10,19,1,30.5,24
2021,10,20,2,29,24
2021,10,21,1,28,24
2021,10,22,11.5,30,23.8
2021,10,23,85,25.5,24
2021,10,24,19.5,27.5,22.5
2021,10,25,13.5,26,22.8
2021,10,26,6.5,27.8,22.8
2021,10,27,6,30,23.8
2021,10,28,7.5,28,23.7
2021,10,29,4.5,29.8,23.5
2021,10,30,2,29.6,24.5
2021,10,31,7,30,24
2021,11,1,12.5,29,24
2021,11,2,2,27.4,24
2021,11,3,14,30,24
2021,11,4,5,29,24
2021,11,5,11.5,28,23
2021,11,6,0,31,25
2021,11,7,6.5,30,24
2021,11,8,64,28.8,24
2021,11,9,2.5,29,24
2021,11,10,0,30,24
2021,11,11,5,31,24
2021,11,12,25.5,28.3,23
2021,11,13,9,28,24.4
2021,11,14,0,31,24
2021,11,15,8,29.8,24.5
2021,11,16,10,28.5,24
2021,11,17,15.8,30,23.8
2021,11,18,0.5,30,23.8
2021,11,19,0.5,29.2,23.8
2021,11,20,8.5,27,23.5
2021,11,21,0,30,24
2021,11,22,0,29.5,25
2021,11,23,29,27,23
2021,11,24,24.5,30,23
2021,11,25,6.5,28,23.8
2021,11,26,5.5,28.2,23.7
2021,11,27,9.5,30.5,24
2021,11,28,7.8,29,24.5
2021,11,29,0.2,28.8,24
2021,11,30,0,29.8,23.5
2021,12,1,1,27,22
2021,12,2,-1,28.4,22.2
2021,12,3,0.5,26.4,22
2021,12,4,13.5,27.6,21
2021,12,5,1,28,22
2021,12,6,0.5,28.5,22.5
2021,12,7,12.5,24.2,21.2
2021,12,8,-1,27,21.2
2021,12,9,0.5,28,22.4
2021,12,10,-1,27.2,23.3
2021,12,11,35,25.2,22.8
2021,12,12,9.5,26,22.5
2021,12,13,4.5,25,21.4
2021,12,14,1,28,21.5
2021,12,15,3,27,21.7
2021,12,16,16.5,28,23.2
2021,12,17,37,27,23.8
2021,12,18,2,29,23
2021,12,19,18,26.6,23.4
2021,12,20,-1,28.8,22.8
2021,12,21,0.5,31,24.4
2021,12,22,0,30,23.6
2021,12,23,0.3,29.2,23.4
2021,12,24,1,28.2,23
2021,12,25,47.5,26.6,22.5
2021,12,26,71.5,25,22.6
2021,12,27,39.9,24.2,21.8
2021,12,28,11,25,21.8
2021,12,29,12.5,26,22.2
2021,12,30,0.5,27,22
2021,12,31,5,26.5,21.6
2022,1,1,3.5,26.8,21.3
2022,1,2,7,23.5,21
2022,1,3,-1,25.5,22.2
2022,1,4,0.5,27,22
2022,1,5,-1,27.8,21.6
2022,1,6,0,28,20.2
2022,1,7,0,29,23
2022,1,8,-1,28.6,22.5
2022,1,9,0,28.4,22
2022,1,10,0,28.8,21.2
2022,1,11,0.5,30,20.4
2022,1,12,5.5,27,20.5
2022,1,13,20.2,25,20.5
2022,1,14,3,26,20.2
2022,1,15,3.5,26.8,20.5
2022,1,16,-1,26,20.5
2022,1,17,-1,26,21
2022,1,18,-1,27,21
2022,1,19,2,26.6,21.5
2022,1,20,1.5,24.8,21
2022,1,21,49,29,22
2022,1,22,-1,29,23.5
2022,1,23,0,27.5,23.5
2022,1,24,1.5,28.5,22
2022,1,25,45.5,28.6,22
2022,1,26,11.5,26.3,23
2022,1,27,2.5,28.3,21
2022,1,28,0,28.4,21.4
2022,1,29,0,29.5,21.5
2022,1,30,7.5,29,21.5
2022,1,31,6.5,26.5,22
2022,2,1,1,27.4,22
2022,2,2,11,25.5,21.5
2022,2,3,68,26.5,22
2022,2,4,-1,27,22.1
2022,2,5,0.5,26.8,21.8
2022,2,6,6,26.8,22
2022,2,7,6,24.8,22
2022,2,8,0.5,29.1,23
2022,2,9,0.5,27.4,22
2022,2,10,4.5,28,21
2022,2,11,1,28.4,21.5
2022,2,12,1.5,26.8,22.5
2022,2,13,4,28.2,22
2022,2,14,0,28.5,22.6
2022,2,15,10.5,29,22
2022,2,16,2,28.5,22.8
2022,2,17,11,26.8,21.4
2022,2,18,-1,28,22.4
2022,2,19,2.5,29.4,23
2022,2,20,14.5,27.4,23.2
2022,2,21,14,27.5,23
2022,2,22,53.5,27.3,23
2022,2,23,9,27.6,22
2022,2,24,-1,28.9,22.8
2022,2,25,3,28,22
2022,2,26,31,24.6,20
2022,2,27,10,27,22.8
2022,2,28,1.5,28,22.6
2022,3,1,0.5,27.8,21.6
2022,3,2,8.5,28,22.5
2022,3,3,0.5,28.2,21.4
2022,3,4,-1,28.2,22.6
2022,3,5,0,29.6,23
2022,3,6,0,27.5,23
2022,3,7,0,27.8,22.4
2022,3,8,-1,28.6,22
2022,3,9,-1,27,23
2022,3,10,1,27.3,20.5
2022,3,11,11,30.8,23.2
2022,3,12,50.5,30.6,23
2022,3,13,47,25.5,23
2022,3,14,1,28.5,23.4
2022,3,15,0,30,24
2022,3,16,0,31.4,24.2
2022,3,17,5,30.4,22
2022,3,18,-1,30.3,22
2022,3,19,-1,31.2,23
2022,3,20,3,29,25
2022,3,21,20,30,24
2022,3,22,0,31.4,24
2022,3,23,0,31.5,24.5
2022,3,24,0,31,22
2022,3,25,-1,31,23.5
2022,3,26,8,31.4,24.5
2022,3,27,-1,29.5,23.5
2022,3,28,-1,30,24
2022,3,29,27,30.4,24
2022,3,30,7,29.9,24.2
2022,3,31,9.5,30,22
2022,4,1,22,30,22
2022,4,2,-1,30,24
2022,4,3,-1,29.8,24
2022,4,4,51.3,29,23
2022,4,5,102.5,25.6,23
2022,4,6,26,26.4,23
2022,4,7,10,28.6,21.5
2022,4,8,34.1,26.8,22
2022,4,9,0.5,30,23
2022,4,10,3.5,29,23
2022,4,11,29.5,27.8,23
2022,4,12,0.5,29.5,23.4
2022,4,13,9.5,29,22
2022,4,14,-1,30.2,22.1
2022,4,15,14,30.5,23.8
2022,4,16,42.5,29,23.2
2022,4,17,32.8,26,22
2022,4,18,0,29,23
2022,4,19,0.5,30.5,23.6
2022,4,20,-1,29.6,23.5
2022,4,21,0.5,31.2,22.8
2022,4,22,7.5,31,23.7
2022,4,23,-1,30.8,23.5
2022,4,24,0,29.8,24
2022,4,25,1,30.2,24.2
2022,4,26,10,31.8,24.2
2022,4,27,41.5,31.4,23
2022,4,28,5.3,30.4,22.5
2022,4,29,10.5,31.2,23.8
2022,4,30,0,30.7,24.2
2022,5,1,-1,31.8,23.5
2022,5,2,-1,29.8,24
2022,5,3,0,30,24.7
2022,5,4,0,30.3,24.5
2022,5,5,0,32,23
2022,5,6,0,32.6,24
2022,5,7,-1,32.4,25
2022,5,8,0,31,25
2022,5,9,0,31,24.2
2022,5,10,0,30.8,24.2
2022,5,11,0,31.2,24.5
2022,5,12,0,32.8,23.2
2022,5,13,0,32.7,24.2
2022,5,14,6,32.6,24.7
2022,5,15,68.4,30,24
2022,5,16,0,29.6,24
2022,5,17,-1,29.5,23
2022,5,18,-1,31.2,22.7
2022,5,19,0.5,30,22.6
2022,5,20,-1,30.6,23.2
2022,5,21,8,30.5,23
2022,5,22,14,29.5,22.5
2022,5,23,8,29,23.5
2022,5,24,0,30.4,24
2022,5,25,0.5,31,23.7
2022,5,26,0,30.9,23
2022,5,27,3.5,31.5,23.5
2022,5,28,11,28.2,22
2022,5,29,-1,31,24
2022,5,30,7,29.8,23.5
2022,5,31,10,29.8,24
2022,6,1,-1,29.2,23.8
2022,6,2,19,31.7,22
2022,6,3,0,31,22
2022,6,4,0,32.2,22
2022,6,5,-1,30,24
2022,6,6,0,31,24
2022,6,7,0,30.5,24.2
2022,6,8,0,31.2,23.8
2022,6,9,3.5,31.6,23
2022,6,10,0,32.4,23.4
2022,6,11,15,29.8,24.6
2022,6,12,0,32.2,24.5
2022,6,13,0,31,24
2022,6,14,1.5,31,23.7
2022,6,15,2,29,24
2022,6,16,0,31.1,24.2
2022,6,17,0,32.6,24.2
2022,6,18,-1,32.2,25
2022,6,19,-1,30.8,24.5
2022,6,20,18.7,30.6,24.2
2022,6,21,3.5,29,24.2
2022,6,22,3,31,22.6
2022,6,23,-1,29.8,23.8
2022,6,24,0,32,25.2
2022,6,25,1.5,31.5,24.8
2022,6,26,12,30.8,24.4
2022,6,27,24.5,30.5,23.5
2022,6,28,116.5,26.4,23
2022,6,29,2.5,29,24
2022,6,30,0.5,29.2,23
2022,7,1,0.5,30.2,23.8
2022,7,2,0,30,24
2022,7,3,0,29.8,23.5
2022,7,4,3,29,23
2022,7,5,0,29.5,24.2
2022,7,6,24.5,30.2,24
2022,7,7,2.5,29.8,22.8
2022,7,8,4.5,29.4,23.4
2022,7,9,0.2,31.2,24.4
2022,7,10,-1,30.2,23.5
2022,7,11,1,30.2,24
2022,7,12,12,28,24.2
2022,7,13,0.5,31.2,24.5
2022,7,14,-1,31,23.2
2022,7,15,0,32,24
2022,7,16,20.1,31.4,23
2022,7,17,54.8,29.5,22.5
2022,7,18,10.5,31.4,22.5
2022,7,19,0,29.5,24.8
2022,7,20,50.5,31.5,23.5
2022,7,21,3.5,28.8,22.6
2022,7,22,53,31,23.6
2022,7,23,-1,30.8,23
2022,7,24,-1,32.6,24
2022,7,25,0,30.5,23.5
2022,7,26,7,28.5,22.8
2022,7,27,0,31.4,23.8
2022,7,28,-1,32.2,23
2022,7,29,-1,31.8,24
2022,7,30,22,30.4,23
2022,7,31,12.5,30,23.2
2022,8,1,4,30,23
2022,8,2,0,29.5,23.8
2022,8,3,1,30.6,24
2022,8,4,17.3,30.8,21.5
2022,8,5,9,25.4,23.2
2022,8,6,56,29,23.3
2022,8,7,28.8,28,23
2022,8,8,36.8,29,23.5
2022,8,9,27,29,23
2022,8,10,10.8,29.8,22.3
2022,8,11,-1,30.1,21.2
2022,8,12,-1,30.4,23.2
2022,8,13,0,30.2,23
2022,8,14,4,28.5,22
2022,8,15,-1,29.5,22.5
2022,8,16,0,30.5,23.4
2022,8,17,0,30.5,23.2
2022,8,18,7,31.5,22
2022,8,19,0,29.6,23.6
2022,8,20,12.5,30.6,22.6
2022,8,21,0,31.2,24
2022,8,22,7,27.5,22.8
2022,8,23,0.5,28,23
2022,8,24,28.5,28.8,23
2022,8,25,-1,31,22
2022,8,26,24,30.2,23.4
2022,8,27,22.8,28.6,24
2022,8,28,10.5,30.5,23
2022,8,29,-1,30,23.5
2022,8,30,0,30.5,24
2022,8,31,9,32.2,23
2022,9,1,2,32.6,22
2022,9,2,13,28.8,24
2022,9,3,0,31,23.6
2022,9,4,0,32,23
2022,9,5,1.5,30.5,23
2022,9,6,0,30.2,23.8
2022,9,7,0,31.3,23.8
2022,9,8,0,33.7,22.5
2022,9,9,25.5,29.8,23.2
2022,9,10,0,32.2,22.5
2022,9,11,0,30.5,23
2022,9,12,0,31.7,23
2022,9,13,0,30.8,22.2
2022,9,14,-1,32.4,24
2022,9,15,0,31.4,21
2022,9,16,47.5,32,23.1
2022,9,17,0,31,23
2022,9,18,-1,31.8,23.5
2022,9,19,0.5,30.5,23
2022,9,20,18.5,29,22.8
2022,9,21,9.3,30.4,22.2
2022,9,22,-1,29.6,20
2022,9,23,35,30.5,22
2022,9,24,-1,30.9,23
2022,9,25,10.5,25.8,23.2
2022,9,26,67.8,27,23.2
2022,9,27,85,29.2,22
2022,9,28,-1,30.5,23.7
2022,9,29,6.1,30.6,21.8
2022,9,30,2,28.2,23.6
2022,10,1,33,30,22
2022,10,2,72.7,29.4,23
2022,10,3,21,29.5,23
2022,10,4,-1,29.8,24.8
2022,10,5,8.5,30.4,23
2022,10,6,8,30.4,22
2022,10,7,5,29.6,22
2022,10,8,47.4,28,23
2022,10,9,0,30.5,22.5
2022,10,10,0,31.8,23
2022,10,11,0,31.5,23
2022,10,12,0,30.2,23.5
2022,10,13,-1,30.8,23
2022,10,14,4.5,29.2,21
2022,10,15,0,32.4,22.8
2022,10,16,0.5,31.8,24
2022,10,17,0,29.8,24
2022,10,18,0,30,23.5
2022,10,19,3.5,30.2,23.5
2022,10,20,1,29.5,22
2022,10,21,0,29.8,21.9
2022,10,22,4,31.4,23.5
2022,10,23,14.5,28.5,23
2022,10,24,29.1,29,24
2022,10,25,39,27.7,23.2
2022,10,26,1.5,27.4,22.2
2022,10,27,1,29.2,23.4
2022,10,28,138.1,26.4,23.2
2022,10,29,257.7,26.2,22.8
2022,10,30,2,28.4,24
2022,10,31,20.5,27,24.2
2022,11,1,4.5,30.5,21
2022,11,2,-1,30,23
2022,11,3,6,30.2,22
2022,11,4,18.5,28,21
2022,11,5,7,28.4,23
2022,11,6,-1,28,23
2022,11,7,5,30,23
2022,11,8,0.5,26.8,22.4
2022,11,9,30.5,28.8,23.8
2022,11,10,5,29.7,22.6
2022,11,11,7,29,22
2022,11,12,11.5,29.4,23
2022,11,13,47.4,29.6,23
2022,11,14,63.6,29,23
2022,11,15,11,29,24
2022,11,16,50.7,28.8,23
2022,11,17,15,30,21
2022,11,18,62.6,27.6,24.6
2022,11,19,29,28,23.5
2022,11,20,3.3,27,24
2022,11,21,56.8,28.8,23
2022,11,22,47,28.8,24.2
2022,11,23,-1,30.2,23.8
2022,11,24,21.2,30.2,22
2022,11,25,-1,30.2,23
2022,11,26,-1,30,22
2022,11,27,0,29.6,23
2022,11,28,9.8,28.7,23
2022,11,29,5.5,29,24
2022,11,30,39.7,29.6,23
2022,12,1,56.8,27.8,21
2022,12,2,21.9,28.8,21.2
2022,12,3,3,29.4,23
2022,12,4,11.4,29,23.5
2022,12,5,0.5,27.4,23
2022,12,6,6.5,26.8,23.4
2022,12,7,2.5,29.7,23
2022,12,8,16,29.2,21
2022,12,9,18.9,27.2,23
2022,12,10,3.8,26,23
2022,12,11,0,27.5,23.5
2022,12,12,-1,28,23.2
2022,12,13,7,27.2,23.8
2022,12,14,42.5,27,23.5
2022,12,15,9,27.4,22.4
2022,12,16,1.5,29.6,22
2022,12,17,45,29.2,22.8
2022,12,18,55.2,24.8,22
2022,12,19,60.5,23.4,21.5
2022,12,20,27.7,26.3,21.5
2022,12,21,1,29.4,23.2
2022,12,22,6.5,28.2,21.8
2022,12,23,1,25,20.4
2022,12,24,3.5,23.6,19.6
2022,12,25,0.2,23.8,20
2022,12,26,0.5,24.8,20
2022,12,27,2,26.2,20
2022,12,28,15,26.6,22
2022,12,29,10,26.8,22
2022,12,30,5.9,27.2,21
2022,12,31,5,26,23.5
2023,1,1,11.5,27.4,23
2023,1,2,32.5,25.8,23
2023,1,3,77,26,23
2023,1,4,76,24.4,22.5
2023,1,5,5,27.2,21
2023,1,6,50,28.2,20
2023,1,7,2.5,27,21
2023,1,8,3.5,26.4,21.2
2023,1,9,0.5,25.5,21.2
2023,1,10,0.5,25.5,21.6
2023,1,11,2,27.8,22
2023,1,12,1.5,27.4,21
2023,1,13,12.8,25.6,22.1
2023,1,14,33.5,24,22.6
2023,1,15,52.5,25.8,22
2023,1,16,1,25,21.6
2023,1,17,17,25,21.4
2023,1,18,13.5,24.9,22.5
2023,1,19,3.5,25.2,20.2
2023,1,20,32,24,19.8
2023,1,21,35,25,20
2023,1,22,11.8,26.4,22.5
2023,1,23,-1,26,22.8
2023,1,24,10,27.4,21.5
2023,1,25,19.5,25.6,20.5
2023,1,26,1,25.4,20
2023,1,27,7,26,21
2023,1,28,4.5,23.5,20.4
2023,1,29,-1,22.6,20.4
2023,1,30,12,25.4,20
2023,1,31,3,23.6,20.4
2023,2,1,7,26.6,22.3
2023,2,2,11.1,28.5,21
2023,2,3,1.5,27.8,22
2023,2,4,-1,27,21
2023,2,5,3,28.2,21
2023,2,6,3,26.8,23
2023,2,7,0,27.8,23
2023,2,8,3,28.9,21.8
2023,2,9,1,27.4,22
2023,2,10,-1,28.4,23
2023,2,11,1.5,27.8,23.5
2023,2,12,0.4,27.5,22.5
2023,2,13,0,27.4,23
2023,2,14,0.1,27.2,22.2
2023,2,15,5.5,27.8,21.2
2023,2,16,5.5,24,21.4
2023,2,17,0.5,26.6,21.5
2023,2,18,19,26.2,21.8
2023,2,19,14.3,25.6,22
2023,2,20,6,26.2,22.4
2023,2,21,-1,25.6,22
2023,2,22,0,28.7,20.8
2023,2,23,0,29.4,21.5
2023,2,24,-1,30.2,24.4
2023,2,25,16,26.8,23.5
2023,2,26,33.5,24.2,21.8
2023,2,27,1.5,23.8,21.8
2023,2,28,0,25.5,22
2023,3,1,3,26.8,21.5
2023,3,2,-1,26,21
2023,3,3,1.5,27,21.3
2023,3,4,-1,27,20
2023,3,5,0,26.4,21.8
2023,3,6,0,25.2,21.8
2023,3,7,0,26.2,22
2023,3,8,0,28.2,21.2
2023,3,9,0,28.8,21.8
2023,3,10,-1,27.6,21.5
2023,3,11,0,27.2,22.2
2023,3,12,8,28.2,21.2
2023,3,13,3,24.8,21
2023,3,14,0,28,22
2023,3,15,2,29.6,22.8
2023,3,16,0.5,28.4,21.5
2023,3,17,0,28.8,23
2023,3,18,0,29.8,22.5
2023,3,19,0,29,22.6
2023,3,20,0,28.4,22
2023,3,21,0,28.8,22.2
2023,3,22,0,30.4,25.6
2023,3,23,1,31.5,23.5
2023,3,24,20.7,30.2,24
2023,3,25,0,31,24
2023,3,26,-1,28.8,24.4
2023,3,27,-1,29,24
2023,3,28,1,28.2,23.6
2023,3,29,0,28.8,23.5
2023,3,30,1.5,29.3,24
2023,3,31,1,30.8,24.5
2023,4,1,0,30.8,22.4
2023,4,2,0,30.2,24.5
2023,4,3,4,30.2,24
2023,4,4,0,28.8,23
2023,4,5,0,29.4,22.8
2023,4,6,0,30,23.2
2023,4,7,0,30.6,23.2
2023,4,8,2.4,30,23
2023,4,9,4,25.8,22.8
2023,4,10,-1,27.8,23
2023,4,11,1,29,23.5
2023,4,12,17.6,24.8,22.6
2023,4,13,9,25.8,22.6
2023,4,14,0,30,22.9
2023,4,15,6,30.4,22.8
2023,4,16,2,28.2,24.7
2023,4,17,5.5,29.5,24.5
2023,4,18,0,31.2,24
2023,4,19,0,31.6,23
2023,4,20,0,31.6,23.6
2023,4,21,1,32.6,24.6
2023,4,22,0,32.4,24.8
2023,4,23,1,31,24
2023,4,24,1.5,29.2,24.5
2023,4,25,0,30.2,24.5
2023,4,26,0,30.4,24.4
2023,4,27,0,31,24.3
2023,4,28,0,31.4,24.8
2023,4,29,-1,30.6,24.6
2023,4,30,0.5,31.2,25
2023,5,1,1.5,31.2,25
2023,5,2,4,31.4,24.8
2023,5,3,24.5,29,23.5
2023,5,4,37,30,23.8
2023,5,5,2.5,31,24
2023,5,6,0,32.2,24.2
2023,5,7,0,31.2,25
2023,5,8,0,31.5,25
2023,5,9,0,32.2,25.3
2023,5,10,5.5,28.6,24.7
2023,5,11,0,30.6,24.6
2023,5,12,-1,31.8,24.4
2023,5,13,0,31.6,24.4
2023,5,14,14.5,30.2,24
2023,5,15,-1,29.6,23.4
