YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN
2021,9,27,0,32.4,24.6
2021,9,28,0,32.2,25.4
2021,9,29,1.2,32.1,24.9
2021,9,30,0,32.7,25.4
2021,10,1,0,33.4,25.5
2021,10,2,1.4,32.3,24.7
2021,10,3,29.2,31.4,25.2
2021,10,4,22,27.4,24.6
2021,10,5,15.9,31.3,24.3
2021,10,6,0,31.5,24.6
2021,10,7,0,32.3,25.2
2021,10,8,0.9,30.5,26.2
2021,10,9,5,29.6,25.7
2021,10,10,3.2,30.4,26.4
2021,10,11,13.2,30,25.3
2021,10,12,2.4,31.3,25
2021,10,13,0,31.6,25.4
2021,10,14,0,31.8,25.8
2021,10,15,6,30,24.3
2021,10,16,0,30.7,25.2
2021,10,17,2.9,32.2,26.9
2021,10,18,0,31.6,26.4
2021,10,19,35,32.2,24.2
2021,10,20,0,30.9,25.7
2021,10,21,-1,31.5,26.2
2021,10,22,10.2,30.6,25.3
2021,10,23,8.3,29.6,25
2021,10,24,0,31,24.8
2021,10,25,0.8,32,26.4
2021,10,26,1.4,31.3,26.2
2021,10,27,62.6,32.3,24.9
2021,10,28,0.5,31,25.6
2021,10,29,0,31.7,26.6
2021,10,30,18.7,31.7,26.1
2021,10,31,0.9,29.4,26
2021,11,1,28.5,32.1,25.6
2021,11,2,5,30.3,26.6
2021,11,3,31.6,30.3,25.1
2021,11,4,10.5,31.2,26
2021,11,5,0.5,30.8,27
2021,11,6,0,31.5,26.9
2021,11,7,0,31.6,28.5
2021,11,8,-1,32.2,28.2
2021,11,9,31.5,29.4,26
2021,11,10,0,31.5,26.6
2021,11,11,0,31.8,28.5
2021,11,12,19,31.6,26.2
2021,11,13,0.5,31.6,26.9
2021,11,14,22,30.5,25.8
2021,11,15,56.2,31.4,25.2
2021,11,16,38.8,30.1,25.3
2021,11,17,14.5,30.3,24.8
2021,11,18,0,30.5,25
2021,11,19,1,31.2,25.6
2021,11,20,3,31.1,25.9
2021,11,21,37.4,31.4,25.7
2021,11,22,0.2,31,26.8
2021,11,23,3.6,31.5,26.6
2021,11,24,6.8,31.2,26.4
2021,11,25,0,31.1,25.3
2021,11,26,1.1,31.2,26.7
2021,11,27,1.2,31,25.9
2021,11,28,0,31.7,26.7
2021,11,29,1.6,31.4,26.4
2021,11,30,0,31.5,25.8
2021,12,1,0,31.5,25.2
2021,12,2,0,30.3,27.2
2021,12,3,19.3,28.9,24.4
2021,12,4,1,30,26.7
2021,12,5,0,29.7,25.3
2021,12,6,0.1,30.4,26.5
2021,12,7,2.6,30.8,26.2
2021,12,8,9.4,29.5,25.6
2021,12,9,0.2,28.7,26.9
2021,12,10,1.6,28,26.2
2021,12,11,0,30.8,26.9
2021,12,12,0,30.8,27.2
2021,12,13,0.6,30.9,26.4
2021,12,14,0,30.1,26.1
2021,12,15,1.7,29.4,26.7
2021,12,16,59.6,28.4,25.3
2021,12,17,10.8,28.6,24
2021,12,18,-1,30.6,25.7
2021,12,19,0,31.3,26.7
2021,12,20,0,31.7,26.8
2021,12,21,0,30.8,24.4
2021,12,22,0,32.2,26.2
2021,12,23,0,30.4,25.4
2021,12,24,0.4,30.6,26.2
2021,12,25,0,31,26.2
2021,12,26,0.2,31.3,26.3
2021,12,27,2.2,30.1,24.7
2021,12,28,1.6,28.3,24.9
2021,12,29,3,27.3,25.4
2021,12,30,34,28.7,24.8
2021,12,31,4,27.9,24.6
2022,1,1,16.9,27.9,24.5
2022,1,2,8.4,26.6,24.6
2022,1,3,0.7,28,25.7
2022,1,4,0,30.1,25.4
2022,1,5,0.5,29.1,24.9
2022,1,6,0,29.9,24.7
2022,1,7,-1,30.1,25.5
2022,1,8,0,29.8,24.7
2022,1,9,-1,30.4,26.4
2022,1,10,0,31,26
2022,1,11,0,31.1,26.3
2022,1,12,0,30.1,26.4
2022,1,13,-1,29.3,26
2022,1,14,0,29,24.7
2022,1,15,0,29.5,25.4
2022,1,16,0,29.2,25.5
2022,1,17,0.7,29.8,25.4
2022,1,18,1.2,29.7,25
2022,1,19,0,30.3,26.4
2022,1,20,0,30.6,26.3
2022,1,21,0,30.4,25.5
2022,1,22,0,30.2,25.6
2022,1,23,0,30.6,26.5
2022,1,24,6.6,28.1,25.4
2022,1,25,13.8,28.1,25.5
2022,1,26,0.4,30.3,26.9
2022,1,27,0,30.2,26
2022,1,28,0,30.4,25.9
2022,1,29,0,30.1,25.1
2022,1,30,0,31.6,25.2
2022,1,31,0,31.9,27.2
2022,2,1,0.1,31.1,25.2
2022,2,2,0,30.8,25.6
2022,2,3,0,31.1,26.4
2022,2,4,3.4,28.5,26.1
2022,2,5,-1,31.2,25.8
2022,2,6,2.8,30.2,26.4
2022,2,7,0,30.5,26.6
2022,2,8,1.1,29.8,25.9
2022,2,9,5.8,28.8,24.2
2022,2,10,8,28.1,24.7
2022,2,11,0.2,29.8,25.9
2022,2,12,0,30.4,25.3
2022,2,13,0,30.8,25.6
2022,2,14,0,30.6,25
2022,2,15,-1,30.5,25.4
2022,2,16,0,30.7,25.1
2022,2,17,0,30,24.4
2022,2,18,0.2,29.2,24.9
2022,2,19,0.7,30.6,25.7
2022,2,20,10.2,31,24.7
2022,2,21,3.1,28.8,24.7
2022,2,22,0,29.9,25.4
2022,2,23,0,30.2,25.4
2022,2,24,1.3,29.8,25.4
2022,2,25,0.1,29.4,25.7
2022,2,26,0.3,29.6,25.1
2022,2,27,15.6,29.7,24.5
2022,2,28,1.4,28.4,24.9
2022,3,1,0,30.7,26
2022,3,2,2,30.8,26
2022,3,3,0,30.5,25.4
2022,3,4,0,30.4,26.5
2022,3,5,2.6,30.8,25.3
2022,3,6,6.4,28.6,24.8
2022,3,7,4,27.8,26
2022,3,8,0.7,29.9,26.8
2022,3,9,44.9,28.6,23
2022,3,10,-1,29.6,26.6
2022,3,11,-1,30.8,26.1
2022,3,12,3.1,30.5,25.5
2022,3,13,0,30.7,26.3
2022,3,14,12.1,31.4,26.2
2022,3,15,10.6,28.1,25.5
2022,3,16,0,31.1,27.5
2022,3,17,0,31,26.6
2022,3,18,0,31.3,26.3
2022,3,19,0,30.8,26.8
2022,3,20,0,31.8,26.9
2022,3,21,0,31.8,26.4
2022,3,22,0,31.1,26.2
2022,3,23,0,32.1,26.2
2022,3,24,0,31.2,27.5
2022,3,25,0,31.8,26.8
2022,3,26,1.1,32.4,25.1
2022,3,27,9.6,29.8,25.3
2022,3,28,18.5,30.4,25
2022,3,29,0,31.5,27.5
2022,3,30,2.5,31,25.6
2022,3,31,2.8,31.8,26.1
2022,4,1,4.6,31.8,25.9
2022,4,2,32.2,31.1,24.4
2022,4,3,0,30.4,25.7
2022,4,4,0,31.6,26.9
2022,4,5,5.1,29.1,25.1
2022,4,6,3,28.5,25.1
2022,4,7,41.8,29.1,25
2022,4,8,36.8,28.9,24.5
2022,4,9,1.1,30.1,25
2022,4,10,1,29.6,25
2022,4,11,2.8,32,25.2
2022,4,12,4.7,29.1,24.2
2022,4,13,0.2,30.5,25.9
2022,4,14,4.8,30.6,23.3
2022,4,15,0,31.7,25.1
2022,4,16,0.8,31,26.1
2022,4,17,-1,31.2,26.4
2022,4,18,0.1,31.5,26
2022,4,19,0,31.5,27.2
2022,4,20,0,31.7,26.5
2022,4,21,0,31.8,28
2022,4,22,0,31.5,26.3
2022,4,23,0,31.5,27
2022,4,24,0,32.2,27.2
2022,4,25,19.6,31.9,27.5
2022,4,26,3.9,31.4,26.8
2022,4,27,10.2,31.4,24.5
2022,4,28,3.3,31,26.1
2022,4,29,0.2,31.3,26.3
2022,4,30,2,30.5,25.8
2022,5,1,0,30.8,25.7
2022,5,2,0,30.7,27.1
2022,5,3,0.6,30.9,27.6
2022,5,4,9.2,31.1,26
2022,5,5,0,31.3,27.5
2022,5,6,0,31,28.2
2022,5,7,0,31.8,27.7
2022,5,8,1.4,32.3,27.3
2022,5,9,0,31.4,27.9
2022,5,10,16.9,31.4,26.8
2022,5,11,2,30.6,27.1
2022,5,12,0,31.4,27
2022,5,13,0,31.4,26
2022,5,14,4.7,29.4,25.1
2022,5,15,0,30.5,26.9
2022,5,16,1.6,31.4,26
2022,5,17,0.1,31.1,26
2022,5,18,4.4,31,25.7
2022,5,19,-1,32.4,26.6
2022,5,20,0.1,31.9,26.9
2022,5,21,0.4,31.6,26.4
2022,5,22,3.2,33.2,25.1
2022,5,23,0,31,25.5
2022,5,24,0,31.7,26.4
2022,5,25,0,31.8,26.1
2022,5,26,72.6,32.1,24.6
2022,5,27,0.8,29.6,24.9
2022,5,28,0,33.3,26.2
2022,5,29,50.2,31.6,24.6
2022,5,30,33.9,29,23.7
2022,5,31,0,30.7,24.8
2022,6,1,0,31.4,26.5
2022,6,2,0.2,33.6,26.6
2022,6,3,0,31.9,26.1
2022,6,4,8,32,25.4
2022,6,5,0.3,29.6,25.4
2022,6,6,0,30.7,25.5
2022,6,7,0,32.7,26.3
2022,6,8,-1,31.5,26.1
2022,6,9,0,31.2,27.4
2022,6,10,1.1,31.7,26.1
2022,6,11,11,30.6,25.1
2022,6,12,0.2,31.2,25.1
2022,6,13,1.7,32.1,25.6
2022,6,14,0,30.3,25.5
2022,6,15,0,31.4,25.1
2022,6,16,0,31.5,26.8
2022,6,17,0,32.3,25.5
2022,6,18,0,31.8,25.8
2022,6,19,1.8,31.7,25.9
2022,6,20,0.2,30.7,25.4
2022,6,21,-1,29.4,25.1
2022,6,22,2.9,31,24
2022,6,23,0,31.4,26.4
2022,6,24,0,31.8,26
2022,6,25,0.2,32.3,26.7
2022,6,26,16.3,32.2,24.5
2022,6,27,2.3,31.2,25.6
2022,6,28,34.4,32.3,24.7
2022,6,29,0.8,33.1,25.3
2022,6,30,25.4,31.8,25.3
2022,7,1,14.5,32.4,24.9
2022,7,2,0,30.8,25.7
2022,7,3,0,31.8,26.1
2022,7,4,0.3,30.8,26.1
2022,7,5,4.3,31,25
2022,7,6,-1,30.8,24.7
2022,7,7,2,30.8,24.9
2022,7,8,5.4,30,24.3
2022,7,9,30.6,30.4,24.9
2022,7,10,0,30.8,24.6
2022,7,11,0,32.7,25.8
2022,7,12,0,31.5,24.8
2022,7,13,8.6,32.3,24.7
2022,7,14,7.9,32.1,25.2
2022,7,15,-1,31.1,25.9
2022,7,16,1.7,32.6,25
2022,7,17,7.6,32,25.6
2022,7,18,24.7,30.7,24.9
2022,7,19,0,30,25.3
2022,7,20,0.6,30.8,26.7
2022,7,21,2.5,31.8,27.1
2022,7,22,6.8,31.7,26.2
2022,7,23,0,32.2,26.9
2022,7,24,0.3,32.3,25.9
2022,7,25,-1,31.2,25.6
2022,7,26,0,32.7,26.2
2022,7,27,0.1,32.2,25.5
2022,7,28,0,32.9,25.5
2022,7,29,0,32.6,26.5
2022,7,30,0,32.2,26.7
2022,7,31,0.2,30.8,25.6
2022,8,1,1.1,30.9,25.7
2022,8,2,7.8,31.1,25.3
2022,8,3,39.8,31.2,25.2
2022,8,4,0.6,30.9,25.4
2022,8,5,60,29.5,24.6
2022,8,6,10.5,30.4,24.5
2022,8,7,74,30.1,23.6
2022,8,8,20.7,31.2,23.8
2022,8,9,7.2,30.4,24.9
2022,8,10,0,30.9,24.2
2022,8,11,0.4,32,25.5
2022,8,12,0,31.6,26.5
2022,8,13,1.4,29.5,24.8
2022,8,14,0.7,31.2,25.4
2022,8,15,0,32.3,24.9
2022,8,16,0,31.7,26.4
2022,8,17,2.9,32.7,24.6
2022,8,18,3.6,31,24.9
2022,8,19,0,31,24.9
2022,8,20,1.4,31.2,24.4
2022,8,21,-1,32.1,24.9
2022,8,22,11.6,30.8,24.2
2022,8,23,1.5,32,24.7
2022,8,24,17.6,31.1,24.8
2022,8,25,0,31.4,26.4
2022,8,26,15.3,31.6,25.5
2022,8,27,-1,31.3,25.4
2022,8,28,4,32.2,26
2022,8,29,45.7,31.7,24.4
2022,8,30,0,32.3,25.4
2022,8,31,0.2,33.1,26.5
2022,9,1,0.3,32.1,24.8
2022,9,2,0,33.8,25.7
2022,9,3,0,33.9,25.5
2022,9,4,2,32.5,25.6
2022,9,5,24.5,33,25.8
2022,9,6,9.2,32.5,24.2
2022,9,7,0,31.3,25.4
2022,9,8,0,32.4,25.8
2022,9,9,0.1,32.5,24.9
2022,9,10,0,33.3,24.7
2022,9,11,0,32.6,24.2
2022,9,12,0,32.9,24.3
2022,9,13,0,33.4,25.2
2022,9,14,0,34.3,25.8
2022,9,15,26.6,32.7,24.8
2022,9,16,0.5,30.4,24.6
2022,9,17,0,32.8,24.3
2022,9,18,0,33.8,25.4
2022,9,19,0,33,24.8
2022,9,20,0,33.3,26.5
2022,9,21,0,31.9,24.7
2022,9,22,0,31.2,24.6
2022,9,23,0,32.9,26.5
2022,9,24,5.6,30.6,25.5
2022,9,25,20.6,28.5,24.5
2022,9,26,-1,32.2,24.7
2022,9,27,0.8,32.9,25.3
2022,9,28,0.2,30.3,25.4
2022,9,29,0.2,31,25.8
2022,9,30,21.4,31.1,24.1
2022,10,1,4.4,31,24.1
2022,10,2,-1,31.6,26.8
2022,10,3,28.5,31.1,24.6
2022,10,4,0,31.3,26.4
2022,10,5,-1,31.9,26.6
2022,10,6,0,32.1,27
2022,10,7,-1,32,27.1
2022,10,8,5.8,30.9,25.2
2022,10,9,0,32.1,26.4
2022,10,10,7.6,32.2,25.1
2022,10,11,9.1,32.4,24.3
2022,10,12,-1,32.9,24.4
2022,10,13,0,32.7,25.3
2022,10,14,0.2,31.8,25.5
2022,10,15,11,32.4,25.1
2022,10,16,8,31.7,25
2022,10,17,6,29.9,24.6
2022,10,18,-1,31.3,25.3
2022,10,19,0.6,31,25.8
2022,10,20,6.6,29.8,26.1
2022,10,21,0.2,31.6,26.4
2022,10,22,0,31.6,27.3
2022,10,23,0.8,31,25.6
2022,10,24,4.2,31.2,25.3
2022,10,25,0.2,30.4,25.1
2022,10,26,6.4,28.1,25.3
2022,10,27,0.2,31.8,26.7
2022,10,28,24.5,30.6,25.3
2022,10,29,18.6,30.3,26.1
2022,10,30,0.3,32.7,27.7
2022,10,31,0,32.9,24.5
2022,11,1,-1,32.7,25.6
2022,11,2,9.9,31.4,25.1
2022,11,3,0.2,31.2,26.6
2022,11,4,0,31.2,27
2022,11,5,0,31.5,24.9
2022,11,6,-1,31.4,27
2022,11,7,0,31.8,26.2
2022,11,8,0.6,32.4,26.8
2022,11,9,0.5,32,26.6
2022,11,10,37.4,31.8,24.1
2022,11,11,0,31.5,27.8
2022,11,12,0,31.6,28.3
2022,11,13,0,32.1,26.4
