YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN
2021,12,23,7,31.3,23.7
2021,12,24,0,31,23.8
2021,12,25,2.2,31,23.9
2021,12,26,42.6,30.8,23.3
2021,12,27,11.4,27.5,22.8
2021,12,28,3.8,27.7,23
2021,12,29,1.4,29.2,23
2021,12,30,0.6,28.8,22.8
2021,12,31,0.6,29.5,23.2
2022,1,1,0.6,29.8,22.6
2022,1,2,6.2,27.8,21.9
2022,1,3,0,28.4,23
2022,1,4,0,29.5,22.8
2022,1,5,0,30.6,22.7
2022,1,6,0,30.2,22.8
2022,1,7,1.5,30.4,23.2
2022,1,8,0,30.4,23.3
2022,1,9,0,30,23.2
2022,1,10,0,30.2,22.4
2022,1,11,0,32,23.2
2022,1,12,0.2,30.5,23
2022,1,13,0.6,30.2,22.8
2022,1,14,0.4,28.2,22
2022,1,15,0,30,22
2022,1,16,0,29.8,22
2022,1,17,0,30,22.1
2022,1,18,0,30,22.4
2022,1,19,3,29.8,22.5
2022,1,20,9.7,27.6,22.1
2022,1,21,2.2,30.1,23.2
2022,1,22,7.7,30.3,23.3
2022,1,23,4,29.8,23.3
2022,1,24,0,30,23.4
2022,1,25,0,30.2,23.5
2022,1,26,0.4,28.8,23.2
2022,1,27,42.6,29.7,22.9
2022,1,28,0,30.2,22.8
2022,1,29,0,30.5,23.6
2022,1,30,0,32,23.8
2022,1,31,5.4,29.8,23
2022,2,1,0.2,30.2,23.6
2022,2,2,0,28.2,23.5
2022,2,3,5,28,23.2
2022,2,4,11,29.3,23
2022,2,5,6.2,29.8,22.8
2022,2,6,1,28.8,22.9
2022,2,7,2,31.2,22.6
2022,2,8,4.8,30.4,22.8
2022,2,9,0.4,30.2,23
2022,2,10,6.8,29.7,23
2022,2,11,0,30.4,23.5
2022,2,12,6,29.5,23.3
2022,2,13,7.6,29.8,23.1
2022,2,14,0,30.2,23.5
2022,2,15,0,31.2,23.6
2022,2,16,0,30.4,23.7
2022,2,17,0,30.6,23.6
2022,2,18,0,30.1,23.9
2022,2,19,12.8,31.8,23.7
2022,2,20,0,30.9,23.4
2022,2,21,0.3,30.2,23.8
2022,2,22,53.2,30,23.5
2022,2,23,0,30,23.6
2022,2,24,0.2,30.2,23.3
2022,2,25,0.4,30.6,23.3
2022,2,26,8.2,29.5,23.5
2022,2,27,0,30.5,23.6
2022,2,28,0.8,29.7,23.5
2022,3,1,1.4,30.6,23
2022,3,2,2.4,29.5,23.6
2022,3,3,0.2,31,23
2022,3,4,0,31.3,23.6
2022,3,5,0,30.5,23.8
2022,3,6,0,30.2,23.6
2022,3,7,0,30.8,23.3
2022,3,8,-1,30.2,23.2
2022,3,9,7.6,29.8,22.4
2022,3,10,3.8,26.8,22
2022,3,11,17.2,31,23
2022,3,12,0,31.4,23.6
2022,3,13,1.4,31.2,23.9
2022,3,14,14,31.8,23.4
2022,3,15,0.8,31.8,23.5
2022,3,16,27.2,30.6,23.4
2022,3,17,1.2,29.8,23.8
2022,3,18,0,31.2,23.8
2022,3,19,0,32.8,24
2022,3,20,28,32.5,23.8
2022,3,21,2.2,32,24.2
2022,3,22,0.4,31,24
2022,3,23,0,32.4,23.8
2022,3,24,0,32.6,24.2
2022,3,25,0,32.2,24.3
2022,3,26,0,32,24.2
2022,3,27,0,32,24.2
2022,3,28,0,32.6,24
2022,3,29,2.6,32.5,24.5
2022,3,30,26.2,31.8,23.6
2022,3,31,0,32.4,23.7
2022,4,1,1,31.8,24
2022,4,2,2.4,31.4,24.7
2022,4,3,0.2,31,24.2
2022,4,4,0.6,31.4,24.4
2022,4,5,10,31.6,24
2022,4,6,3.2,30.6,24
2022,4,7,0,31,24.2
2022,4,8,0,31.2,24.4
2022,4,9,0,31,24.4
2022,4,10,0,30,24.4
2022,4,11,22.6,30.9,24
2022,4,12,1.2,30.7,23.6
2022,4,13,0,31,23.5
2022,4,14,0,33,24.1
2022,4,15,50.8,32,23.7
2022,4,16,0,32.3,24.2
2022,4,17,0,31.2,24.4
2022,4,18,0,31.6,23.9
2022,4,19,0,31,24.2
2022,4,20,0.2,31.3,24
2022,4,21,7.4,32.4,24
2022,4,22,0,32.2,24.4
2022,4,23,0,32,24.4
2022,4,24,1.2,32.5,24.7
2022,4,25,0,32,24.5
2022,4,26,0.4,32.5,25
2022,4,27,24.4,32.3,24.6
2022,4,28,0,32.2,23.8
2022,4,29,56.6,32.6,24.2
2022,4,30,8.4,31.2,24.6
2022,5,1,5.2,31.3,23.8
2022,5,2,0,32.6,24
2022,5,3,0,32,23.8
2022,5,4,0,32,24
2022,5,5,0,31.2,23.9
2022,5,6,0,32.6,24
2022,5,7,0,32.3,24
2022,5,8,15.7,32.4,24.8
2022,5,9,0,32.5,24.5
2022,5,10,3.6,32.4,24.6
2022,5,11,6,32,24.2
2022,5,12,0,32.2,25
2022,5,13,0,32.4,24
2022,5,14,0,32.8,24.2
2022,5,15,10.4,30.7,23.8
2022,5,16,0,31,24.4
2022,5,17,15.6,32.5,23.9
2022,5,18,41.5,31.2,22.7
2022,5,19,24.2,30.7,23.8
2022,5,20,2.8,30.2,23.4
2022,5,21,28.4,31.3,22.6
2022,5,22,3.2,31,23
2022,5,23,23,30.8,23.2
2022,5,24,0,30.8,24.2
2022,5,25,0,30.9,23.8
2022,5,26,0.4,31.2,24.3
2022,5,27,29.4,31.4,23.5
2022,5,28,1.6,29.4,24.1
2022,5,29,4.4,32.5,23.7
2022,5,30,11.4,31.6,24.2
2022,5,31,42,32,23
2022,6,1,5.2,29.2,23.5
2022,6,2,0,31,24.4
2022,6,3,0,32.9,24.3
2022,6,4,0,32.5,24.2
2022,6,5,4,32,24.2
2022,6,6,0,32,24
2022,6,7,0,31.4,24.4
2022,6,8,0,33,23.8
2022,6,9,0,31,24.4
2022,6,10,0,32.5,24.6
2022,6,11,0,32.2,24.2
2022,6,12,95.4,32,23.5
2022,6,13,0,31.6,24.4
2022,6,14,0.4,32,24.6
2022,6,15,73.6,31.7,23.5
2022,6,16,0.2,31.2,24
2022,6,17,17.4,31.4,24
2022,6,18,1.6,31.2,24
2022,6,19,10.6,31.4,23.6
2022,6,20,39,31.8,22.2
2022,6,21,0,30.6,23
2022,6,22,5.8,31,23.9
2022,6,23,132.8,30.5,23
2022,6,24,6.8,30.8,23.2
2022,6,25,0.8,31.2,23.2
2022,6,26,14.5,31.8,23
2022,6,27,57.6,31.6,22.8
2022,6,28,16.2,31.8,23.6
2022,6,29,1,30.2,23
2022,6,30,2.6,32.8,23
2022,7,1,3.2,30.6,22.8
2022,7,2,0,32.8,23.8
2022,7,3,0,31,23.2
2022,7,4,-1,32.5,23.8
2022,7,5,1.2,31,23.9
2022,7,6,11.8,31,23
2022,7,7,9.9,30.2,22.8
2022,7,8,7.8,30.8,23
2022,7,9,-1,32,23.9
2022,7,10,6.6,31.5,24.1
2022,7,11,0,32.2,23.5
2022,7,12,10.9,31.2,23
2022,7,13,0,31.5,23.4
2022,7,14,0,34.2,24.3
2022,7,15,0,32.5,24
2022,7,16,1.8,31.4,23
2022,7,17,0.4,30.6,23.6
2022,7,18,3,30.9,23.1
2022,7,19,3.8,31,22.8
2022,7,20,20,30.8,22
2022,7,21,2.6,30,23.6
2022,7,22,0,32,24
2022,7,23,19,33,23.3
2022,7,24,15.6,31.6,23
2022,7,25,20.8,32.2,22.8
2022,7,26,0,32,23.1
2022,7,27,0,33,23.4
2022,7,28,0,33.4,24.3
2022,7,29,0.4,32.3,23.5
2022,7,30,3,31.4,23.3
2022,7,31,16.4,32.2,23
2022,8,1,5.2,31,23
2022,8,2,0,31.8,23
2022,8,3,14.6,31.3,22.8
2022,8,4,23.3,32.8,23
2022,8,5,2.8,29.5,22.8
2022,8,6,32.6,30.6,22.3
2022,8,7,18.2,30,22
2022,8,8,7.4,29.8,23.2
2022,8,9,1,31.6,25.2
2022,8,10,1.6,32.2,25.4
2022,8,11,0,31.8,24.5
2022,8,12,0,32.8,24.8
2022,8,13,0,32.5,24.2
2022,8,14,0.6,31.6,24.5
2022,8,15,7.4,30,24.1
2022,8,16,0,32.2,24
2022,8,17,0,32.2,23.8
2022,8,18,9.8,29.8,24
2022,8,19,0,30.8,24.2
2022,8,20,0,32,24.7
2022,8,21,0.4,31.5,24.5
2022,8,22,7,29.1,24
2022,8,23,6.8,29.3,23.4
2022,8,24,0.4,29.7,23.6
2022,8,25,0,32,23.4
2022,8,26,0,32.5,23.2
2022,8,27,9.2,31.6,23
2022,8,28,2.4,32.2,23.2
2022,8,29,-1,32.4,24.2
2022,8,30,0,32.5,24.2
2022,8,31,0,33.8,24.1
2022,9,1,0,32.7,24
2022,9,2,26.2,29.6,22.6
2022,9,3,1.2,32.5,23
2022,9,4,0,32.6,24.2
2022,9,5,0.4,31.2,24
2022,9,6,25.4,33,23
2022,9,7,43,32.8,23
2022,9,8,0,33.2,24
2022,9,9,6.4,32.4,23.8
2022,9,10,0.8,31,23.8
2022,9,11,0,33.8,22.8
2022,9,12,1.6,33,24.6
2022,9,13,0,32.8,25.2
2022,9,14,0,33.6,23
2022,9,15,0,32.8,23
2022,9,16,8.8,33.8,24.2
2022,9,17,0,32,25.2
2022,9,18,0.4,32.8,25.5
2022,9,19,4.4,31.5,24
2022,9,20,38.2,29.5,23.6
2022,9,21,17.8,30.8,24
2022,9,22,0.1,32.8,24.7
2022,9,23,0,32,24.4
2022,9,24,0.8,32.8,24.4
2022,9,25,2.6,29.7,24
2022,9,26,0,30.4,24.9
2022,9,27,23.6,31,24.6
2022,9,28,0,32.4,24.8
2022,9,29,56.2,32,23.7
2022,9,30,13.8,29.5,23.2
2022,10,1,0.9,30.2,24.3
2022,10,2,0.1,31.2,24.5
2022,10,3,13.2,32.8,24.6
2022,10,4,21,32.2,24.1
2022,10,5,0,31,24.3
2022,10,6,4.2,33.2,25.6
2022,10,7,2.4,32.6,25
2022,10,8,0,31.2,25.8
2022,10,9,0,32.5,24.5
2022,10,10,0,33.2,24.2
2022,10,11,0,33.4,24.6
2022,10,12,0,32.2,24.7
2022,10,13,0.2,30.5,24
2022,10,14,0,31,24.8
2022,10,15,0,33.2,24.8
2022,10,16,0,33.2,24.8
2022,10,17,0,33,25.5
2022,10,18,0.2,32.5,25
2022,10,19,0.4,32.3,24
2022,10,20,40.1,30,23.8
2022,10,21,0,30.6,24.6
2022,10,22,29.8,32.2,24.2
2022,10,23,12,30.5,24.5
2022,10,24,0.2,31.5,25.5
2022,10,25,0.4,31.2,24.8
2022,10,26,2.8,28,24
2022,10,27,0.4,30.2,24.2
2022,10,28,113,26.8,24.3
2022,10,29,104.6,26.5,24
2022,10,30,4.8,30.4,24
2022,10,31,1.2,31.2,24.3
2022,11,1,9,32,22.8
2022,11,2,0,31.6,23.6
2022,11,3,0,31.8,24.6
2022,11,4,0.8,32.2,25.1
2022,11,5,1,32,24.8
2022,11,6,0,32.2,25
2022,11,7,0,31.8,24.8
2022,11,8,0,30.4,24.8
2022,11,9,0,32.5,25.6
2022,11,10,0,33,26
2022,11,11,7.4,31.8,24.8
2022,11,12,0.1,32.4,25.4
2022,11,13,0.4,32,25.4
2022,11,14,1,32.5,25.2
2022,11,15,0,31.6,25.5
2022,11,16,3.2,31.8,25.4
2022,11,17,27.4,31.8,24
2022,11,18,3,30.4,24.2
2022,11,19,66.7,28,23.5
2022,11,20,1.4,30.5,25
2022,11,21,6,30.5,24.8
2022,11,22,9.2,30.4,25
2022,11,23,5.6,31.2,24.5
2022,11,24,2,30.8,25.4
2022,11,25,3.6,31.2,25.3
2022,11,26,2,31.8,25.3
2022,11,27,0,31.8,24.6
2022,11,28,2.2,31,25
2022,11,29,1.2,32.3,25.6
2022,11,30,1.5,31.8,25.5
2022,12,1,0,31,25.6
2022,12,2,7,30.8,25.6
2022,12,3,0,30.7,25.4
2022,12,4,0,31.6,25.5
2022,12,5,0,31.4,25.4
2022,12,6,0,31,24.6
2022,12,7,1,30.9,24.8
2022,12,8,6.4,31,25
2022,12,9,2.8,30.3,24.8
2022,12,10,3,30.5,24.7
2022,12,11,2.4,31,23.6
2022,12,12,6.2,30.2,24
2022,12,13,3.7,29.8,23.8
2022,12,14,5,31.2,24.4
2022,12,15,1.2,30.9,25
2022,12,16,0.6,31,24.8
2022,12,17,6,31.2,24
2022,12,18,3.3,29,24.3
2022,12,19,12.6,28,23.8
2022,12,20,13.9,28,23.8
2022,12,21,4.8,31.2,24.4
2022,12,22,0.3,29.4,23.8
2022,12,23,0,27.5,23.3
2022,12,24,3.6,27.3,22.5
2022,12,25,17.4,27,21.7
2022,12,26,13.6,25.5,21.4
2022,12,27,12.3,25.8,22
2022,12,28,11.8,27.5,22.5
2022,12,29,13.4,27.3,23.4
2022,12,30,1.5,30.2,23.6
2022,12,31,0,29,24.4
2023,1,1,6.4,30.7,24.2
2023,1,2,8.5,29.4,24
2023,1,3,5.2,28.8,24.1
2023,1,4,20,27.7,23.6
2023,1,5,5,28.4,24.1
2023,1,6,5.4,29.5,23.8
2023,1,7,1.2,29,23.5
2023,1,8,0.2,29.6,23.2
2023,1,9,4.2,29,23.6
2023,1,10,0,29.2,23.6
2023,1,11,0.8,29,23.6
2023,1,12,0.4,30,23
2023,1,13,11.9,29,22.9
2023,1,14,8.6,27.2,23.4
2023,1,15,19.6,28.5,23.3
2023,1,16,6.6,28.2,24.5
2023,1,17,0.1,28.4,24.4
2023,1,18,6.4,28.5,23.1
2023,1,19,1.4,28.4,24.4
2023,1,20,8.8,28,23.5
2023,1,21,15,27.8,23
2023,1,22,2.7,28.8,24
2023,1,23,2.4,30.5,23.5
2023,1,24,11.2,31,22.2
2023,1,25,2.8,28.6,22.6
2023,1,26,3.9,28.6,22.8
2023,1,27,26.6,27.8,22.6
2023,1,28,8.4,27.6,21.5
2023,1,29,6.2,27,22
2023,1,30,1.2,27.8,23
2023,1,31,0,27.6,23
2023,2,1,1.8,28.4,24
2023,2,2,0,30,24
2023,2,3,8.8,30.4,23.8
2023,2,4,0.4,28.6,23.3
2023,2,5,2.4,30,23.8
2023,2,6,0.4,30.8,24.4
2023,2,7,0,30.2,24.4
2023,2,8,0,29.9,23.4
2023,2,9,1,31,24.6
2023,2,10,0,29.7,24.4
2023,2,11,1.4,30,24
2023,2,12,0,31.4,23.9
2023,2,13,0,30,23.6
2023,2,14,0,29.8,24
2023,2,15,8.1,30,23.8
2023,2,16,6.2,28,23
2023,2,17,0,29.5,23.6
2023,2,18,17,29,23.4
2023,2,19,2.6,26.5,22.8
2023,2,20,0.4,30.5,24.2
2023,2,21,4.4,28.4,23.4
2023,2,22,0,30.7,22
2023,2,23,0,30.2,23
2023,2,24,0.2,31.5,24
2023,2,25,1.2,30.1,24.6
2023,2,26,3.5,30,23.5
2023,2,27,0.1,28.5,24.2
2023,2,28,7.2,28.2,22.4
2023,3,1,1.6,31.9,24
2023,3,2,0,28.5,23.1
2023,3,3,0,30,22.8
2023,3,4,0,30,23
2023,3,5,0,29.2,23.8
2023,3,6,0,29.3,23.3
2023,3,7,0,30,23.8
2023,3,8,0,30.2,23.9
2023,3,9,0,30.4,22.9
2023,3,10,0,30,23
2023,3,11,0,29.4,23
2023,3,12,3.4,30,22.9
2023,3,13,1.6,29.2,22
2023,3,14,1.6,30,23.7
2023,3,15,-1,30.8,24.5
2023,3,16,3.8,31.5,23.6
2023,3,17,0,29.5,24
2023,3,18,0,30,24.8
2023,3,19,0,30.5,23
2023,3,20,0,31,22.8
2023,3,21,0,31,22.2
2023,3,22,0.3,32,22.4
2023,3,23,0,31.8,23.8
2023,3,24,4.2,31.8,25.5
2023,3,25,0,32,25.8
2023,3,26,0,32.2,25.7
2023,3,27,0,31.8,25.3
